Centaur Zendo round 5 (training)
round_id : c18183b107a041db93f3251b841d9b37
written  : 2026-09-04 13:09:42Z
presented=485  answered=485  correct=4  skipped=0
client answer latency: mean 0.109 ms  median 0.091 ms  max 6.319 ms  (n=486)

 idx  name          clue                                      answer                                    score
  86  sarn          t133                                      the this they                             0
  87  sarn          p323                                      place part point                          0
  88  sarn          d972865                                   destroying daughter day dangerous detai…  0
  89  sarn          w132                                      was with who                              0
  90  sarn          w231                                      was with who                              0
  91  sarn          h5452                                     having house handle his                   0
  92  sarn          m665                                      minutes medical making                    0
  93  sarn          p54234                                    problem public part place person          0
  94  sarn          l444414                                   later least large light lot learn         0
  95  sarn          w433                                      would with what                           0
  96  sarn          m553927                                   making months more manuscript may major…  0
  97  sarn          l538228                                   longer like livestock lot let lucrative   0
  98  sarn          b392246                                   back background but big being brought     0
  99  sarn          s252                                      she should say                            0
 100  sarn          g2436                                     get great game germany                    0
 101  sarn          s855                                      something should second                   0
 102  sarn          h261                                      his history has                           0
 103  sarn          p355315                                   place problem playing point put players   0
 104  sarn          d356                                      down during details                       0
 105  sarn          b47426                                    being becoming based but brought          0
 106  sarn          w2253                                     was who wanted with                       0
 107  sarn          t2216                                     this they the teaching                    0
 108  sarn          d523428                                   during day down doing due dangerous       0
 109  sarn          g574751                                   ground grateful great guidance groups g…  0
 110  sarn          e4478                                     early enjoy explains education            0
 111  sarn          r634                                      reason run real                           0
 112  sarn          d38982                                    down dangerous destroying documents day   0
 113  sarn          m36574                                    more minutes making majority might        0
 114  sarn          m35577                                    more making months majority machines      0
 115  sarn          c789                                      children companies complaints             0
 116  sarn          f331434                                   from find for first four found            0
 117  sarn          s337681                                   some said security special something she  0
 118  sarn          d461                                      doing details day                         0
 119  sarn          d4365                                     day due doing down                        0
 120  sarn          a594                                      around authorized about                   0
 121  sarn          c2652                                     can company change car                    0
 122  sarn          c91328                                    complaints can come car companies         0
 123  sarn          a6767                                     another articles article argument         0
 124  sarn          w4744                                     would watching world while                0
 125  sarn          l31471                                    like lot later launched let               0
 126  sarn          b346567                                   back being brought behind beating becom…  0
 127  sarn          r45333                                    real right run red ran                    0
 128  sarn          d9883                                     destroying dangerous documents down       0
 129  sarn          t12242                                    the this they things time                 0
 130  sarn          m6472                                     minutes might majority may                0
 131  sarn          p361717                                   place personal put published per purcha…  0
 132  sarn          g1412                                     get great got god                         0
 133  sarn          w234442                                   was with would world while who            0
 134  sarn          e476                                      early explains english                    0
 135  sarn          a6365                                     another also article around               0
 136  sarn          l3311                                     like life lot let                         1
 137  sarn          s125645                                   she say should special since second       0
 138  sarn          g373                                      game grateful give                        0
 139  sarn          b237                                      but back becoming                         0
 140  sarn          w1131                                     was who with way                          0
 141  sarn          w455552                                   would wanted worked weight wonder was     0
 142  sarn          c2435                                     can could come change                     0
 143  sarn          h123                                      his has have                              0
 144  sarn          h313                                      have his home                             0
 145  sarn          s14681                                    she since special something say           0
 146  sarn          c3252                                     come can change car                       0
 147  sarn          m386                                      more marketing minutes                    0
 148  sarn          m91242                                    manuscript may man might men              0
 149  sarn          t451451                                   things talking the trying towards two     0
 150  sarn          h163311                                   his history have home has had             0
 151  sarn          g7244                                     grateful get great group                  0
 152  sarn          d97254                                    destroying daughter day during doing      0
 153  sarn          f526351                                   family for friends from friend few        0
 154  sarn          t52255                                    things the two trying thanks              0
 155  sarn          t244                                      this things trying                        0
 156  sarn          s764                                      security special since                    0
 157  sarn          b41445                                    being but based black behind              0
 158  sarn          w4231                                     would was with who                        0
 159  sarn          h7242                                     hospital his house has                    0
 160  sarn          w513                                      wanted was with                           0
 161  sarn          e46894                                    early english education exhausting enjoy  0
 162  sarn          a758                                      articles around alongside                 0
 163  sarn          c12433                                    can car could come city                   0
 164  sarn          d645664                                   details doing during display dealing de…  0
 165  sarn          b242573                                   but being big behind becoming back        0
 166  sarn          b9455                                     background being behind beyond            0
 167  sarn          h14164                                    his house has history hours               0
 168  sarn          w223511                                   was who with wanted way why               0
 169  sarn          f734714                                   favorite from first festival for found    0
 170  sarn          f653                                      friends family from                       0
 171  sarn          e885                                      education edinburgh enough                0
 172  sarn          g522                                      ground get got                            0
 173  sarn          t317124                                   their the traveling two this things       0
 174  sarn          c2322                                     can come car cut                          0
 175  sarn          s61247                                    special she say since security            0
 176  sarn          l262243                                   lot leading let law later like            0
 177  sarn          f233                                      for from find                             0
 178  sarn          p214424                                   put per place point pay power             0
 179  sarn          w52325                                    wanted was with who worked                0
 180  sarn          f73324                                    favorite from find for first              0
 181  sarn          c454                                      could change court                        0
 182  sarn          t2736                                     the teaching this talking                 0
 183  sarn          l352                                      like longer lot                           0
 184  sarn          c455                                      could change course                       0
 185  sarn          r52411                                    right run real red ran                    0
 186  sarn          b462                                      being brought but                         0
 187  sarn          l475713                                   later launched longer laughter lot like   0
 188  sarn          a65132                                    another around and also are               0
 189  sarn          p411452                                   public put per person problem part        0
 190  sarn          p4541                                     place public point put                    0
 191  sarn          a97314                                    authorized articles also and about        0
 192  sarn          a544729                                   around about after articles and authori…  0
 193  sarn          a745                                      articles about around                     0
 194  sarn          d135525                                   day down during design due double         0
 195  sarn          e44746                                    early enjoy explains earth english        0
 196  sarn          t11622                                    the two talking top try                   0
 197  sarn          e828                                      education end edinburgh                   0
 198  sarn          b49433                                    being background based back best          0
 199  sarn          s9551                                     smartphone should second she              0
 200  sarn          d633895                                   details down does dangerous destroying …  0
 201  sarn          c4492                                     could court complaints can                0
 202  sarn          w353                                      with wanted what                          0
 203  sarn          d348                                      day due details                           0
 204  sarn          s63466                                    special some since society section        0
 205  sarn          h413262                                   house his have has history had            0
 206  sarn          m343347                                   more might make most money majority       0
 207  sarn          h6623                                     history himself his have                  0
 208  sarn          h1675                                     his history hospital having               0
 209  sarn          p747                                      published public purchased                0
 210  sarn          t446425                                   their think talking those the things      0
 211  sarn          d623                                      doing day due                             0
 212  sarn          h2481                                     his house hydraulic has                   0
 213  sarn          e569                                      enough english exhausting                 0
 214  sarn          d79644                                    daughter destroying details doing death   0
 215  sarn          e9487                                     exhausting early education explains       0
 216  sarn          a56175                                    around another and articles almost        0
 217  sarn          t123                                      the this their                            0
 218  sarn          m216244                                   may man minutes men might money           0
 219  sarn          f3433                                     from first find four                      0
 220  sarn          p42514                                    place put public per point                0
 221  sarn          r643                                      reason real run                           0
 222  sarn          d735                                      daughter down during                      0
 223  sarn          p223366                                   part play place point personal problems   0
 224  sarn          s552229                                   should second she say set smartphone      0
 225  sarn          e938868                                   exhausting each education edinburgh eng…  0
 226  sarn          p574383                                   public personal place part published pl…  0
 227  sarn          h834322                                   hydraulic have house home his has         0
 228  sarn          r549823                                   reason right republican relations run r…  0
 229  sarn          g583                                      ground godfather game                     0
 230  sarn          t2215                                     the two top things                        0
 231  sarn          s13352                                    she some said should say                  0
 232  sarn          g243742                                   get great game grateful group got         0
 233  sarn          g47823                                    great grateful godfather get game         0
 234  sarn          w1125                                     was who way wanted                        0
 235  sarn          r2738                                     run reading red reaction                  0
 236  sarn          l252457                                   lot longer let later listen launched      0
 237  sarn          d5355                                     down day does days                        0
 238  sarn          d2356                                     day down during details                   0
 239  sarn          a33232                                    also able and army are                    0
 240  sarn          e4866                                     early education english exactly           0
 241  sarn          b49643                                    being background brought based back       0
 242  sarn          l751414                                   launched longer lot later let least       0
 243  sarn          m23562                                    may more making minutes man               0
 244  sarn          f354833                                   from family first favourite find four     0
 245  sarn          a137                                      and also articles                         0
 246  sarn          r34143                                    real right run ready read                 0
 247  sarn          b425344                                   being but behind back based black         0
 248  sarn          w142                                      was would who                             0
 249  sarn          p14185                                    put public per previously problem         0
 250  sarn          f23522                                    for from family few far                   0
 251  sarn          t325                                      their this talking                        0
 252  sarn          d63535                                    details down during does design           0
 253  sarn          w27324                                    was watching with who would               0
 254  sarn          f332216                                   from find for few far friends             0
 255  sarn          m653444                                   minutes making more might money music     0
 256  sarn          b613                                      brought but back                          0
 257  sarn          c542615                                   change could can company car course       0
 258  sarn          p4225                                     place put per public                      0
 259  sarn          m6445                                     minutes might money making                0
 260  sarn          s19182                                    she smartphone say something set          0
 261  sarn          c746                                      children could company                    0
 262  sarn          p471434                                   place personal put point part power       0
 263  sarn          h2522                                     his having has had                        0
 264  sarn          r234374                                   run real right read reaction ready        0
 265  sarn          p364624                                   place personal public problems part per…  0
 266  sarn          a635835                                   another also around alongside able almo…  0
 267  sarn          h32667                                    have his history himself hospital         0
 268  sarn          b459257                                   being behind background but beyond beco…  0
 269  sarn          h25231                                    his having has have had                   0
 270  sarn          r3375                                     real read reaction reason                 0
 271  sarn          d656386                                   doing down death day details drive        0
 272  sarn          r285215                                   run relations reason red ran rights       0
 273  sarn          p448533                                   public person previously problem place …  0
 274  sarn          a473633                                   about articles also another able army     0
 275  sarn          c62367                                    company can come country children         0
 276  sarn          r919                                      republican run regulation                 0
 277  sarn          s354                                      some should since                         0
 278  sarn          l523                                      longer lot like                           0
 279  sarn          f345346                                   from first family find found friends      0
 280  sarn          m733                                      majority more make                        0
 281  sarn          m262                                      may minutes man                           0
 282  sarn          d84749                                    dangerous doing daughter death destroyi…  0
 283  sarn          l161                                      lot leading let                           1
 284  sarn          s85227                                    something should she say security         0
 285  sarn          m172                                      may majority man                          0
 286  sarn          g4156                                     great get ground germany                  0
 287  sarn          f1212                                     for few far fun                           0
 288  sarn          s184                                      she something since                       0
 289  sarn          s356                                      some should special                       0
 290  sarn          p353                                      part public play                          0
 291  sarn          t751                                      traveling talking the                     0
 292  sarn          g233                                      get game give                             0
 293  sarn          f384245                                   from favourite first for found family     0
 294  sarn          s34313                                    some since said she such                  0
 295  sarn          e68948                                    english education exhausting early edin…  0
 296  sarn          d128432                                   day due dangerous doing down dog          0
 297  sarn          p2571                                     part problem published put                0
 298  sarn          s353573                                   some should said second security such     0
 299  sarn          s5364                                     should some special since                 0
 300  sarn          m365437                                   more minutes making might make majority   0
 301  sarn          a236552                                   and also another around almost are        0
 302  sarn          g383331                                   game godfather give guys girl get         0
 303  sarn          f166                                      for friends fucking                       0
 304  sarn          e66577                                    english exactly enough explains equality  0
 305  sarn          p34627                                    place public personal part published      0
 306  sarn          h63534                                    history have having home house            0
 307  sarn          m627                                      minutes may majority                      0
 308  sarn          r13249                                    run real red right republican             0
 309  sarn          h576                                      having hospital history                   0
 310  sarn          a337                                      also able articles                        0
 311  sarn          h437253                                   house have hospital his having home       0
 312  sarn          d8487                                     dangerous doing documents daughter        0
 313  sarn          e274                                      end explains early                        0
 314  sarn          c92759                                    complaints can children change completi…  0
 315  sarn          t216                                      this the teaching                         0
 316  sarn          c736488                                   children come company could companies c…  0
 317  sarn          r92324                                    relations run red ran real                0
 318  sarn          f2542                                     for family first few                      0
 319  sarn          w234442                                   was with would world while who            0
 320  sarn          d534563                                   during down doing design details does     0
 321  sarn          m436636                                   might more minutes medical make michael   0
 322  sarn          s3525                                     some should she second                    0
 323  sarn          c6668                                     company country certain companies         0
 324  sarn          g52433                                    ground get great game give                0
 325  sarn          r445                                      real read right                           0
 326  sarn          w534312                                   wanted with would what was who            0
 327  sarn          h743242                                   hospital house have his hours has         0
 328  sarn          g3545                                     game ground great groups                  0
 329  sarn          w2412                                     was would who way                         0
 330  sarn          e84632                                    education early english each end          0
 331  sarn          e4665                                     early english exactly enough              0
 332  sarn          w25432                                    was wanted would with who                 0
 333  sarn          c3335                                     come city care change                     0
 334  sarn          m738426                                   majority more marketing might may minut…  0
 335  sarn          g6162                                     germany get granted got                   0
 336  sarn          a735                                      articles also around                      0
 337  sarn          g83372                                    godfather game give grateful get          0
 338  sarn          b6244                                     brought but being based                   0
 339  sarn          e79489                                    explains exhausting early education exh…  0
 340  sarn          c652382                                   company change can come companies car     0
 341  sarn          c636                                      company come country                      0
 342  sarn          s554                                      should second since                       0
 343  sarn          p6545                                     personal problem public playing           0
 344  sarn          e644                                      english early enjoy                       0
 345  sarn          b63396                                    brought back best background beating      0
 346  sarn          h563                                      having history have                       0
 347  sarn          p36338                                    place personal point power previously     0
 348  sarn          g271332                                   get grateful got game give god            0
 349  sarn          m532433                                   making more may might make most           0
 350  sarn          f44373                                    first found from favorite find            0
 351  sarn          f446                                      first found friends                       0
 352  sarn          c586                                      change companies company                  0
 353  sarn          b65635                                    brought behind beating back beyond        0
 354  sarn          a46454                                    about another after around along          0
 355  sarn          r55853                                    right ready reaction round run            0
 356  sarn          m64533                                    minutes might making more make            0
 357  sarn          a2354                                     and also around about                     0
 358  sarn          a853259                                   alongside around also and almost author…  0
 359  sarn          g4142                                     great get group got                       0
 360  sarn          l414531                                   later lot least longer like let           0
 361  sarn          m25547                                    may making months might majority          0
 362  sarn          t64352                                    talking their this things the             0
 363  sarn          t21752                                    this the traveling talking they           0
 364  sarn          a571                                      around articles and                       0
 365  sarn          m77224                                    majority machines may man might           0
 366  sarn          f433328                                   first from find four for favourite        0
 367  sarn          s5173                                     should she security some                  0
 368  sarn          b53539                                    behind back beyond best background        0
 369  sarn          s65233                                    special should she some said              0
 370  sarn          g36256                                    game germany get ground granted           0
 371  sarn          d342                                      day due dog                               0
 372  sarn          r9422                                     republican right run red                  0
 373  sarn          f33443                                    from find first found four                0
 374  sarn          l636312                                   leading like leaving life lot let         0
 375  sarn          a1663                                     and another article also                  0
 376  sarn          h42645                                    house his history hours having            0
 377  sarn          t44143                                    things trying the thanks their            0
 378  sarn          a521572                                   around and are almost articles any        0
 379  sarn          f424                                      first for found                           0
 380  sarn          s255434                                   she should second since some story        0
 381  sarn          a531336                                   around also and able army another         0
 382  sarn          b326463                                   back but brought being beating best       0
 383  sarn          m764                                      majority minutes might                    0
 384  sarn          l651153                                   leading longer lot let listen like        1
 385  sarn          d7465                                     during day doing down                     0
 386  sarn          t241215                                   the their two top try things              0
 387  sarn          r724521                                   reading run real right red ran            0
 388  sarn          c62228                                    company can car cut companies             0
 389  sarn          s43314                                    since some said she story                 0
 390  sarn          t6114                                     talking the two their                     0
 391  sarn          c5267                                     change can company children               0
 392  sarn          h8635                                     hydraulic history have having             0
 393  sarn          b5432                                     behind being back but                     0
 394  sarn          g184247                                   get godfather great got group grateful    0
 395  sarn          g444351                                   great group games game ground get         0
 396  sarn          m462839                                   might minutes may marketing more manusc…  0
 397  sarn          a8682                                     alongside another arguments and           0
 398  sarn          c669                                      company country complaints                0
 399  sarn          p77772                                    published purchased producing platforms…  0
 400  sarn          b422                                      being but big                             0
 401  sarn          f244234                                   for first found few from final            0
 402  sarn          t527                                      things the teaching                       0
 403  sarn          f12423                                    for few first far from                    0
 404  sarn          m63332                                    minutes more make most may                0
 405  sarn          p734                                      published place public                    0
 406  sarn          w2141                                     was who would way                         0
 407  sarn          a66353                                    another article also around able          0
 408  sarn          r852                                      relations reason run                      0
 409  sarn          s426347                                   since she special some story security     0
 410  sarn          a332542                                   also able and around about are            0
 411  sarn          f133                                      for from find                             0
 412  sarn          b925                                      background but behind                     0
 413  sarn          h321374                                   have his has home hospital house          0
 414  sarn          m4679                                     might minutes majority manuscript         0
 415  sarn          s45163                                    since should she special some             0
 416  sarn          g6212                                     germany get got god                       0
 417  sarn          h351351                                   have having his home handle has           0
 418  sarn          m563276                                   making minutes more may majority medical  0
 419  sarn          a348443                                   also about alongside after along able     0
 420  sarn          e423                                      early end each                            0
 421  sarn          h653566                                   history having have handle himself husb…  0
 422  sarn          b246                                      but being brought                         0
 423  sarn          g51341                                    ground get game great got                 0
 424  sarn          c634                                      company come could                        0
 425  sarn          l1363                                     lot like leading life                     1
 426  sarn          l441                                      later least lot                           0
 427  sarn          e9324                                     exhausting each end early                 0
 428  sarn          b3344                                     back best being based                     0
 429  sarn          b556596                                   behind beyond brought bought background…  0
 430  sarn          m374                                      more majority might                       0
 431  sarn          a36366                                    also another able article anymore         0
 432  sarn          e624649                                   english end early exactly enjoy exhaust…  0
 433  sarn          b433                                      being back best                           0
 434  sarn          e677                                      english explains equality                 0
 435  sarn          t36224                                    their teaching this they things           0
 436  sarn          s126                                      she say special                           0
 437  sarn          w344                                      with would world                          0
 438  sarn          a535255                                   around also almost and action answer      0
 439  sarn          l343                                      like later life                           0
 440  sarn          f331                                      from find for                             0
 441  sarn          c36575                                    come company change children course       0
 442  sarn          m4328                                     might more may marketing                  0
 443  sarn          t4531                                     things talking their the                  0
 444  sarn          w25323                                    was wanted with who what                  0
 445  sarn          t412434                                   things the this trying their thanks       0
 446  sarn          w525434                                   wanted was worked would with world        0
 447  sarn          l233                                      lot like life                             0
 448  sarn          h6543                                     history having house have                 0
 449  sarn          h253851                                   his having have hydraulic handle has      0
 450  sarn          w37732                                    with watching watering what was           0
 451  sarn          b4356                                     being back behind brought                 0
 452  sarn          m6786                                     minutes majority marketing medical        0
 453  sarn          b24234                                    but being big back based                  0
 454  sarn          b3453                                     back being behind best                    0
 455  sarn          e774254                                   explains equality early end enough enjoy  0
 456  sarn          b495                                      being background behind                   0
 457  sarn          f36264                                    from friends for fucking first            0
 458  sarn          r22974                                    run red republican reaction right         0
 459  sarn          h338752                                   have home hydraulic hospital having his   0
 460  sarn          r31254                                    real run red reason right                 0
 461  sarn          d593                                      down daughter day                         0
 462  sarn          g317533                                   game get grateful ground give guys        0
 463  sarn          w231                                      was with who                              0
 464  sarn          c44888                                    could court companies countries certain…  0
 465  sarn          m59228                                    making manuscript may man marketing       0
 466  sarn          c474669                                   could children court company country co…  0
 467  sarn          g124                                      get got great                             0
 468  sarn          r83428                                    relations real right run resulting        0
 469  sarn          h252623                                   his having has history had have           0
 470  sarn          b6436                                     brought being back beating                0
 471  sarn          g216                                      get got germany                           0
 472  sarn          t234                                      the this their                            0
 473  sarn          r124                                      run red real                              0
 474  sarn          c59783                                    change complaints children companies co…  0
 475  sarn          t255                                      this talking towards                      0
 476  sarn          s2445                                     she since story should                    0
 477  sarn          l142                                      lot later let                             0
 478  sarn          b473                                      being becoming back                       0
 479  sarn          b243                                      but being back                            0
 480  sarn          l266333                                   lot leading leaving like life last        0
 481  sarn          r729                                      reading run relations                     0
 482  sarn          w12422                                    was who would way why                     0
 483  sarn          h4167                                     house his history hospital                0
 484  sarn          a39935                                    also authorized algorithms able around    0

per-name tally this round
name             presented correct  hit-rate
sarn                   485       4      0.8%
