Centaur Zendo round 4 (training)
round_id : 9e85c81d555448389de46db71b0cfab7
written  : 2026-09-04 14:35:09Z
presented=477  answered=477  correct=477  skipped=0
client answer latency: mean 0.096 ms  median 0.092 ms  max 1.084 ms  (n=477)

 idx  name          clue                                      answer                                    score
 125  Wordz         324424                                    before your american american your amer…  1
 126  Wordz         224                                       your your american                        1
 127  Wordz         351343                                    before population to before american be…  1
 128  Wordz         36231                                     before something your before to           1
 129  Wordz         152732                                    to population your government before yo…  1
 130  Wordz         354426                                    before population american american you…  1
 131  Wordz         463427                                    american something before american your…  1
 132  Wordz         1432                                      to american before your                   1
 133  Wordz         55253                                     population population your population b…  1
 134  Wordz         2524                                      your population your american             1
 135  Wordz         5515                                      population population to population       1
 136  Wordz         23543                                     your before population american before    1
 137  Wordz         453                                       american population before                1
 138  Wordz         432635                                    american before your something before p…  1
 139  Wordz         253344                                    your population before before american …  1
 140  Wordz         3336                                      before before before something            1
 141  Wordz         3325                                      before before your population             1
 142  Wordz         13141                                     to before to american to                  1
 143  Wordz         3434                                      before american before american           1
 144  Wordz         3625                                      before something your population          1
 145  Wordz         3622                                      before something your your                1
 146  Wordz         23222                                     your before your your your                1
 147  Wordz         222                                       your your your                            1
 148  Wordz         35441                                     before population american american to    1
 149  Wordz         251                                       your population to                        1
 150  Wordz         253535                                    your population before population befor…  1
 151  Wordz         333                                       before before before                      1
 152  Wordz         2422                                      your american your your                   1
 153  Wordz         2214                                      your your to american                     1
 154  Wordz         34341                                     before american before american to        1
 155  Wordz         262242                                    your something your your american your    1
 156  Wordz         2725                                      your government your population           1
 157  Wordz         2335                                      your before before population             1
 158  Wordz         1324                                      to before your american                   1
 159  Wordz         2445                                      your american american population         1
 160  Wordz         2635                                      your something before population          1
 161  Wordz         251                                       your population to                        1
 162  Wordz         2344                                      your before american american             1
 163  Wordz         253433                                    your population before american before …  1
 164  Wordz         332524                                    before before your population your amer…  1
 165  Wordz         15332                                     to population before before your          1
 166  Wordz         453                                       american population before                1
 167  Wordz         13332                                     to before before before your              1
 168  Wordz         2645                                      your something american population        1
 169  Wordz         43153                                     american before to population before      1
 170  Wordz         235513                                    your before population population to be…  1
 171  Wordz         2213                                      your your to before                       1
 172  Wordz         1423                                      to american your before                   1
 173  Wordz         155                                       to population population                  1
 174  Wordz         44264                                     american american your something americ…  1
 175  Wordz         362234                                    before something your your before ameri…  1
 176  Wordz         51352                                     population to before population your      1
 177  Wordz         3533                                      before population before before           1
 178  Wordz         23362                                     your before before something your         1
 179  Wordz         465                                       american something population             1
 180  Wordz         34143                                     before american to american before        1
 181  Wordz         22144                                     your your to american american            1
 182  Wordz         45445                                     american population american american p…  1
 183  Wordz         5533                                      population population before before       1
 184  Wordz         122132                                    to your your to before your               1
 185  Wordz         12262                                     to your your something your               1
 186  Wordz         273                                       your government before                    1
 187  Wordz         16422                                     to something american your your           1
 188  Wordz         24322                                     your american before your your            1
 189  Wordz         222332                                    your your your before before your         1
 190  Wordz         43221                                     american before your your to              1
 191  Wordz         3434                                      before american before american           1
 192  Wordz         454                                       american population american              1
 193  Wordz         564                                       population something american             1
 194  Wordz         24342                                     your american before american your        1
 195  Wordz         24264                                     your american your something american     1
 196  Wordz         133                                       to before before                          1
 197  Wordz         262                                       your something your                       1
 198  Wordz         27372                                     your government before government your    1
 199  Wordz         34262                                     before american your something your       1
 200  Wordz         5443                                      population american american before       1
 201  Wordz         442                                       american american your                    1
 202  Wordz         28262                                     your particularly your something your     1
 203  Wordz         431413                                    american before to american to before     1
 204  Wordz         1236                                      to your before something                  1
 205  Wordz         34241                                     before american your american to          1
 206  Wordz         164525                                    to something american population your p…  1
 207  Wordz         152                                       to population your                        1
 208  Wordz         633                                       autonomous before before                  1
 209  Wordz         3625                                      before something your population          1
 210  Wordz         142741                                    to american your government american to   1
 211  Wordz         424526                                    american your american population your …  1
 212  Wordz         331                                       before before to                          1
 213  Wordz         363                                       before something before                   1
 214  Wordz         264343                                    your something american before american…  1
 215  Wordz         232435                                    your before your american before popula…  1
 216  Wordz         344                                       before american american                  1
 217  Wordz         1244                                      to your american american                 1
 218  Wordz         56433                                     population something american before be…  1
 219  Wordz         243                                       your american before                      1
 220  Wordz         37353                                     before everything before population bef…  1
 221  Wordz         14143                                     to american to american before            1
 222  Wordz         154524                                    to population american population your …  1
 223  Wordz         23342                                     your before before american your          1
 224  Wordz         331514                                    before before to population to american   1
 225  Wordz         2415                                      your american to population               1
 226  Wordz         452534                                    american population your population bef…  1
 227  Wordz         354537                                    before population american population b…  1
 228  Wordz         43441                                     american before american american to      1
 229  Wordz         36122                                     before something to your your             1
 230  Wordz         151222                                    to population to your your your           1
 231  Wordz         164                                       to something american                     1
 232  Wordz         144                                       to american american                      1
 233  Wordz         253224                                    your population before your your americ…  1
 234  Wordz         242                                       your american your                        1
 235  Wordz         532524                                    population before your population your …  1
 236  Wordz         2545                                      your population american population       1
 237  Wordz         45241                                     american population your american to      1
 238  Wordz         261533                                    your something to population before bef…  1
 239  Wordz         352133                                    before population your to before before   1
 240  Wordz         2314                                      your before to american                   1
 241  Wordz         263334                                    your something before before before ame…  1
 242  Wordz         3436                                      before american before something          1
 243  Wordz         342323                                    before american your before your before   1
 244  Wordz         33472                                     before before american everything your    1
 245  Wordz         124                                       to your american                          1
 246  Wordz         25253                                     your population your population before    1
 247  Wordz         252                                       your population your                      1
 248  Wordz         4414                                      american american to american             1
 249  Wordz         222435                                    your your your american before populati…  1
 250  Wordz         26442                                     your something american american your     1
 251  Wordz         351515                                    before population to population to popu…  1
 252  Wordz         451315                                    american population to before to popula…  1
 253  Wordz         213515                                    your to before population to population   1
 254  Wordz         25241                                     your population your american to          1
 255  Wordz         22334                                     your your before before american          1
 256  Wordz         353                                       before population before                  1
 257  Wordz         254                                       your population american                  1
 258  Wordz         2416                                      your american to something                1
 259  Wordz         1533                                      to population before before               1
 260  Wordz         32232                                     before your your before your              1
 261  Wordz         1714                                      to government to american                 1
 262  Wordz         4516                                      american population to something          1
 263  Wordz         35255                                     before population your population popul…  1
 264  Wordz         262                                       your something your                       1
 265  Wordz         283                                       your particularly before                  1
 266  Wordz         155436                                    to population population american befor…  1
 267  Wordz         3424                                      before american your american             1
 268  Wordz         233643                                    your before before something american b…  1
 269  Wordz         23422                                     your before american your your            1
 270  Wordz         2616                                      your something to something               1
 271  Wordz         2623                                      your something your before                1
 272  Wordz         2744                                      your understand american american         1
 273  Wordz         34472                                     before american american government your  1
 274  Wordz         4443                                      american american american before         1
 275  Wordz         24253                                     your american your population before      1
 276  Wordz         451                                       american population to                    1
 277  Wordz         2513                                      your population to before                 1
 278  Wordz         5624                                      population something your american        1
 279  Wordz         15263                                     to population your something before       1
 280  Wordz         5316                                      population before to something            1
 281  Wordz         3517                                      before population to understand           1
 282  Wordz         342333                                    before american your before before befo…  1
 283  Wordz         23143                                     your before to american before            1
 284  Wordz         342                                       before american your                      1
 285  Wordz         16445                                     to something american american populati…  1
 286  Wordz         2526                                      your population your something            1
 287  Wordz         253                                       your population before                    1
 288  Wordz         45331                                     american population before before to      1
 289  Wordz         355414                                    before population population american t…  1
 290  Wordz         15465                                     to population american something popula…  1
 291  Wordz         523215                                    population your before your to populati…  1
 292  Wordz         152                                       to population your                        1
 293  Wordz         172                                       to understand your                        1
 294  Wordz         331                                       before before to                          1
 295  Wordz         22243                                     your your your american before            1
 296  Wordz         3322                                      before before your your                   1
 297  Wordz         261                                       your something to                         1
 298  Wordz         2534                                      your population before american           1
 299  Wordz         13352                                     to before before population your          1
 300  Wordz         343234                                    before american before your before amer…  1
 301  Wordz         253                                       your population before                    1
 302  Wordz         245                                       your american population                  1
 303  Wordz         272                                       your government your                      1
 304  Wordz         1434                                      to american before american               1
 305  Wordz         333424                                    before before before american your amer…  1
 306  Wordz         363611                                    before something before something to to   1
 307  Wordz         3544                                      before population american american       1
 308  Wordz         254444                                    your population american american ameri…  1
 309  Wordz         443                                       american american before                  1
 310  Wordz         23232                                     your before your before your              1
 311  Wordz         333426                                    before before before american your some…  1
 312  Wordz         23261                                     your before your something to             1
 313  Wordz         2434                                      your american before american             1
 314  Wordz         222624                                    your your your something your american    1
 315  Wordz         21432                                     your to american before your              1
 316  Wordz         564                                       population something american             1
 317  Wordz         2622                                      your something your your                  1
 318  Wordz         4126                                      american to your something                1
 319  Wordz         354                                       before population american                1
 320  Wordz         242                                       your american your                        1
 321  Wordz         334343                                    before before american before american …  1
 322  Wordz         32312                                     before your before to your                1
 323  Wordz         2356                                      your before population something          1
 324  Wordz         3242                                      before your american your                 1
 325  Wordz         154                                       to population american                    1
 326  Wordz         311433                                    before to to american before before       1
 327  Wordz         3223                                      before your your before                   1
 328  Wordz         24352                                     your american before population your      1
 329  Wordz         152                                       to population your                        1
 330  Wordz         25134                                     your population to before american        1
 331  Wordz         2113                                      your to to before                         1
 332  Wordz         453                                       american population before                1
 333  Wordz         2451                                      your american population to               1
 334  Wordz         344423                                    before american american american your …  1
 335  Wordz         131                                       to before to                              1
 336  Wordz         24142                                     your american to american your            1
 337  Wordz         332                                       before before your                        1
 338  Wordz         442                                       american american your                    1
 339  Wordz         34354                                     before american before population ameri…  1
 340  Wordz         363515                                    before something before population to p…  1
 341  Wordz         34243                                     before american your american before      1
 342  Wordz         353                                       before population before                  1
 343  Wordz         452652                                    american population your something popu…  1
 344  Wordz         2518                                      your population to administration         1
 345  Wordz         33354                                     before before before population american  1
 346  Wordz         352635                                    before population your something before…  1
 347  Wordz         251344                                    your population to before american amer…  1
 348  Wordz         2415                                      your american to population               1
 349  Wordz         24362                                     your american before something your       1
 350  Wordz         45352                                     american population before population y…  1
 351  Wordz         263                                       your something before                     1
 352  Wordz         251514                                    your population to population to americ…  1
 353  Wordz         351                                       before population to                      1
 354  Wordz         2713                                      your government to before                 1
 355  Wordz         45113                                     american population to to before          1
 356  Wordz         15234                                     to population your before american        1
 357  Wordz         153455                                    to population before american populatio…  1
 358  Wordz         13244                                     to before your american american          1
 359  Wordz         2424                                      your american your american               1
 360  Wordz         38124                                     before construction to your american      1
 361  Wordz         35163                                     before population to something before     1
 362  Wordz         24242                                     your american your american your          1
 363  Wordz         262543                                    your something your population american…  1
 364  Wordz         37163                                     before everything to something before     1
 365  Wordz         14364                                     to american before something american     1
 366  Wordz         46351                                     american something before population to   1
 367  Wordz         442                                       american american your                    1
 368  Wordz         133                                       to before before                          1
 369  Wordz         245                                       your american population                  1
 370  Wordz         371                                       before everything to                      1
 371  Wordz         46464                                     american something american something a…  1
 372  Wordz         252424                                    your population your american your amer…  1
 373  Wordz         441225                                    american american to your your populati…  1
 374  Wordz         2336                                      your before before something              1
 375  Wordz         2624                                      your something your american              1
 376  Wordz         241414                                    your american to american to american     1
 377  Wordz         33236                                     before before your before autonomous      1
 378  Wordz         142632                                    to american your something before your    1
 379  Wordz         44333                                     american american before before before    1
 380  Wordz         261                                       your something to                         1
 381  Wordz         3524                                      before population your american           1
 382  Wordz         25523                                     your population population your before    1
 383  Wordz         26323                                     your something before your before         1
 384  Wordz         33252                                     before before your population your        1
 385  Wordz         2541                                      your population american to               1
 386  Wordz         263                                       your something before                     1
 387  Wordz         352                                       before population your                    1
 388  Wordz         24242                                     your american your american your          1
 389  Wordz         25343                                     your population before american before    1
 390  Wordz         334333                                    before before american before before be…  1
 391  Wordz         225                                       your your population                      1
 392  Wordz         1526                                      to population your something              1
 393  Wordz         2226                                      your your your something                  1
 394  Wordz         342                                       before american your                      1
 395  Wordz         322345                                    before your your before american popula…  1
 396  Wordz         255744                                    your population population government a…  1
 397  Wordz         364                                       before something american                 1
 398  Wordz         265435                                    your something population american befo…  1
 399  Wordz         1626                                      to something your something               1
 400  Wordz         2446                                      your american american something          1
 401  Wordz         15341                                     to population before american to          1
 402  Wordz         63241                                     autonomous before your american to        1
 403  Wordz         383                                       before particularly before                1
 404  Wordz         324447                                    before your american american american …  1
 405  Wordz         242423                                    your american your american your before   1
 406  Wordz         15542                                     to population population american your    1
 407  Wordz         2463                                      your american autonomous before           1
 408  Wordz         2313                                      your before to before                     1
 409  Wordz         47442                                     american everything american american y…  1
 410  Wordz         483                                       american administration before            1
 411  Wordz         13152                                     to before to population your              1
 412  Wordz         2233                                      your your before before                   1
 413  Wordz         35354                                     before population before population ame…  1
 414  Wordz         3543                                      before population american before         1
 415  Wordz         1452                                      to american population your               1
 416  Wordz         424424                                    american your american american your am…  1
 417  Wordz         331225                                    before before to your your population     1
 418  Wordz         242517                                    your american your population to everyt…  1
 419  Wordz         23132                                     your before to before your                1
 420  Wordz         3213                                      before your to before                     1
 421  Wordz         223657                                    your your before something population e…  1
 422  Wordz         25333                                     your population before before before      1
 423  Wordz         241                                       your american to                          1
 424  Wordz         14554                                     to american population population ameri…  1
 425  Wordz         424                                       american your american                    1
 426  Wordz         6615                                      autonomous something to population        1
 427  Wordz         243234                                    your american before your before americ…  1
 428  Wordz         243                                       your american before                      1
 429  Wordz         244                                       your american american                    1
 430  Wordz         43552                                     american before population population y…  1
 431  Wordz         23432                                     your before american before your          1
 432  Wordz         243                                       your american before                      1
 433  Wordz         231                                       your before to                            1
 434  Wordz         2628                                      your something your administration        1
 435  Wordz         3525                                      before population your population         1
 436  Wordz         363                                       before something before                   1
 437  Wordz         142525                                    to american your population your popula…  1
 438  Wordz         3445                                      before american american population       1
 439  Wordz         363                                       before something before                   1
 440  Wordz         2514                                      your population to american               1
 441  Wordz         23244                                     your before your american american        1
 442  Wordz         431                                       american before to                        1
 443  Wordz         493                                       american transportation before            1
 444  Wordz         2648                                      your something american construction      1
 445  Wordz         33232                                     before before your before your            1
 446  Wordz         16323                                     to something before your before           1
 447  Wordz         2453                                      your american population before           1
 448  Wordz         322                                       before your your                          1
 449  Wordz         252                                       your population your                      1
 450  Wordz         223333                                    your your before before before before     1
 451  Wordz         3635                                      before something before population        1
 452  Wordz         26223                                     your something your your before           1
 453  Wordz         512545                                    population to your population american …  1
 454  Wordz         331                                       before before to                          1
 455  Wordz         243214                                    your american before your to american     1
 456  Wordz         343                                       before american before                    1
 457  Wordz         453425                                    american population before american you…  1
 458  Wordz         332                                       before before your                        1
 459  Wordz         342656                                    before american your something populati…  1
 460  Wordz         342                                       before american your                      1
 461  Wordz         2522                                      your population your your                 1
 462  Wordz         26332                                     your something before before your         1
 463  Wordz         443435                                    american american before american befor…  1
 464  Wordz         441325                                    american american to before your popula…  1
 465  Wordz         142536                                    to american your population before some…  1
 466  Wordz         3425                                      before american your population           1
 467  Wordz         362                                       before something your                     1
 468  Wordz         25233                                     your population your before before        1
 469  Wordz         322325                                    before your your before your population   1
 470  Wordz         272326                                    your understand your before your someth…  1
 471  Wordz         252527                                    your population your population your go…  1
 472  Wordz         243354                                    your american before before population …  1
 473  Wordz         44254                                     american american your population ameri…  1
 474  Wordz         232                                       your before your                          1
 475  Wordz         244                                       your american american                    1
 476  Wordz         543                                       population american before                1

per-name tally this round
name             presented correct  hit-rate
Wordz                  477     477    100.0%
