Centaur Zendo round 2 (training)
round_id : 7a9d660bd4114491bb59683ee562d60d
written  : 2026-09-04 12:34:56Z
presented=485  answered=485  correct=2  skipped=0
client answer latency: mean 0.086 ms  median 0.081 ms  max 0.228 ms  (n=485)

 idx  name          clue                                      answer                                    score
 280  sarn          r652261                                   reading rather red ran related ra         0
 281  sarn          c683                                      can could come                            0
 282  sarn          d5326                                     during down did decided                   0
 283  sarn          d565914                                   design despite double difference de dea…  0
 284  sarn          s923425                                   so she some see said should               0
 285  sarn          b125364                                   be but before been because being          0
 286  sarn          r238326                                   red read reference room ran reading       0
 287  sarn          m547                                      my me more                                0
 288  sarn          a5275                                     around and anything always                0
 289  sarn          t472613                                   there thinking two thought th this        0
 290  sarn          g3631                                     get good go going                         0
 291  sarn          b632                                      because been but                          0
 292  sarn          s748232                                   starting state sometimes see said say     0
 293  sarn          d473                                      do did day                                0
 294  sarn          h645563                                   however house having health history have  0
 295  sarn          l55446                                    living london least local limited         0
 296  sarn          t351442                                   the to that this they their               0
 297  sarn          d443358                                   doing death down does during different    0
 298  sarn          b24743                                    big based building black back             0
 299  sarn          h42223                                    have he his has had                       0
 300  sarn          h324                                      have his house                            0
 301  sarn          m95814                                    manchester matter meanwhile me money      0
 302  sarn          c258                                      can could come                            0
 303  sarn          r56137                                    really running re real research           0
 304  sarn          c86331                                    character country city care ca            0
 305  sarn          c3156                                     can could come city                       0
 306  sarn          p6557                                     problem people please probably            0
 307  sarn          a43555                                    after away always almost anyone           0
 308  sarn          w133432                                   with was we will what when                0
 309  sarn          h4446                                     house hours happy however                 0
 310  sarn          s562692                                   school support see service supporting s…  0
 311  sarn          r521372                                   really right real read run research       0
 312  sarn          s3513                                     some should so said                       0
 313  sarn          f85663                                    financial friend further finally find     0
 314  sarn          t266473                                   the to that this they their               0
 315  sarn          m765                                      military million making                   0
 316  sarn          s338258                                   said such sometimes see school september  0
 317  sarn          r725                                      really right real                         0
 318  sarn          c842                                      community could can                       0
 319  sarn          m85514                                    meanwhile matter myself me money          0
 320  sarn          e76772                                    even every each end ever                  0
 321  sarn          t1314                                     to that th their                          0
 322  sarn          w3353                                     will what worked when                     0
 323  sarn          a751                                      and a as                                  0
 324  sarn          c38622                                    come community company can car            0
 325  sarn          m247                                      man money minister                        0
 326  sarn          t753232                                   the to that this they their               0
 327  sarn          d435                                      doing down during                         0
 328  sarn          m68541                                    morning meanwhile matter money me         0
 329  sarn          e877362                                   even every each end ever enough           0
 330  sarn          f632671                                   fucking from for further football fi      0
 331  sarn          r737                                      remember read received                    0
 332  sarn          m3434                                     my me more make                           0
 333  sarn          b343                                      been being back                           0
 334  sarn          c46643                                    court country control class city          0
 335  sarn          a467231                                   and a as are at an                        0
 336  sarn          s34223                                    some still she see said                   0
 337  sarn          r5721                                     rather remember red ra                    0
 338  sarn          l137                                      like life last                            0
 339  sarn          c354635                                   come change could company city course     0
 340  sarn          m47552                                    money minister matter myself man          0
 341  sarn          e6347                                     even every each end                       0
 342  sarn          t1243                                     to the their that                         0
 343  sarn          s8116                                     sometimes st sa support                   0
 344  sarn          w323                                      with was we                               0
 345  sarn          b446645                                   being based because between black before  0
 346  sarn          e379                                      each evidence experience                  0
 347  sarn          p3584                                     people part place please                  0
 348  sarn          m1386                                     my more marketing million                 0
 349  sarn          h12755                                    hi has honestly health happen             0
 350  sarn          l116                                      like life last                            0
 351  sarn          l25114                                    lot little la li later                    0
 352  sarn          l41421                                    least li local let lo                     0
 353  sarn          e629348                                   even every each end ever enough           0
 354  sarn          m526                                      making may million                        1
 355  sarn          w172244                                   wa watching who way would where           0
 356  sarn          c835363                                   can could come city company care          0
 357  sarn          b2342                                     but been being big                        0
 358  sarn          t21425                                    two th there too trying                   0
 359  sarn          b254                                      be by but                                 0
 360  sarn          e596                                      enough everything example                 0
 361  sarn          s543521                                   school state said second see st           0
 362  sarn          h255                                      have he his                               0
 363  sarn          d138747                                   do down different director doing decisi…  0
 364  sarn          f4724                                     found february few final                  0
 365  sarn          a55511                                    and a as are at                           0
 366  sarn          f631355                                   fucking from fi find family friend        0
 367  sarn          p865                                      political playing please                  0
 368  sarn          e4447                                     even every each end                       0
 369  sarn          w71234                                    whatever we was with which                0
 370  sarn          l3254                                     life let living least                     0
 371  sarn          w1321                                     with was we will                          0
 372  sarn          w2411                                     was which we wa                           0
 373  sarn          e45428                                    early either event eat effective          0
 374  sarn          d586537                                   do did day down does during               0
 375  sarn          f3423                                     from first for find                       0
 376  sarn          c444536                                   court class close course city country     0
 377  sarn          t613                                      the to that                               0
 378  sarn          s319                                      some so successful                        0
 379  sarn          r565                                      rather reading reason                     0
 380  sarn          f36426                                    for from first find found                 0
 381  sarn          p567                                      people problem probably                   0
 382  sarn          c42492                                    court car class conference cut            0
 383  sarn          e363                                      even every each                           0
 384  sarn          f352264                                   from family for few fucking first         0
 385  sarn          m6746                                     morning minister money medical            0
 386  sarn          b146363                                   be by but been back because               0
 387  sarn          s51141                                    should so st still sa                     0
 388  sarn          s69353                                    support supporting said school such       0
 389  sarn          d82768                                    do did day down does                      0
 390  sarn          f354127                                   from family first fi for football         0
 391  sarn          c1557                                     ca course coming complete                 0
 392  sarn          e488926                                   even every each end ever enough           0
 393  sarn          b334                                      been back being                           0
 394  sarn          f1232                                     fa few find far                           0
 395  sarn          l5614                                     like life last love                       0
 396  sarn          g3351                                     good game giving go                       0
 397  sarn          e77354                                    evidence economic each either early       0
 398  sarn          l118                                      like life last                            0
 399  sarn          t244                                      the their there                           0
 400  sarn          t413156                                   there th this te trying thought           0
 401  sarn          g4544                                     get good go going                         0
 402  sarn          m4516                                     might making my million                   0
 403  sarn          s35811                                    said school sometimes st sa               0
 404  sarn          l152453                                   like life last love long look             0
 405  sarn          c948                                      considered could community                0
 406  sarn          w217131                                   who wa watching wi will wu                0
 407  sarn          m374                                      my me more                                0
 408  sarn          a8351                                     according also around as                  0
 409  sarn          d722321                                   decision day due does dog de              0
 410  sarn          c3243                                     can could come city                       0
 411  sarn          c4853                                     could community change come               0
 412  sarn          s453                                      state school said                         0
 413  sarn          p32343                                    people part place please put              0
 414  sarn          l472                                      later language lot                        0
 415  sarn          c95442                                    conference course court class car         0
 416  sarn          b26265                                    be by but been back                       0
 417  sarn          f31347                                    from fi find first football               0
 418  sarn          m527                                      matter man minister                       0
 419  sarn          d2688                                     do did day down                           0
 420  sarn          b5593                                     before better background been             0
 421  sarn          e862759                                   effective english eat evidence either e…  0
 422  sarn          w252                                      with was we                               0
 423  sarn          a65446                                    another around about after against        0
 424  sarn          a585                                      always available almost                   0
 425  sarn          p75427                                    people part place please put              0
 426  sarn          f431                                      first from fi                             0
 427  sarn          h223                                      has had here                              0
 428  sarn          l7435                                     like life last love                       0
 429  sarn          b429345                                   being but background been based before    0
 430  sarn          m854                                      meanwhile matter money                    0
 431  sarn          w243257                                   with was we will what when                0
 432  sarn          s856455                                   something should someone still school s…  0
 433  sarn          m41824                                    money me meanwhile man music              0
 434  sarn          h355                                      have he his                               0
 435  sarn          w22233                                    was who way with will                     0
 436  sarn          p6324                                     playing play per point                    0
 437  sarn          e988                                      even every each                           0
 438  sarn          f1631                                     fi fucking from fa                        0
 439  sarn          m8312                                     meanwhile make me man                     0
 440  sarn          a57652                                    and a as are at                           0
 441  sarn          a513                                      around as also                            0
 442  sarn          s4884                                     state sometimes september since           0
 443  sarn          b434663                                   be by but been back because               0
 444  sarn          m5553                                     making matter myself more                 0
 445  sarn          g13332                                    ga game give girl got                     0
 446  sarn          f315                                      for from first                            0
 447  sarn          a3715                                     also anything as around                   0
 448  sarn          h533482                                   health here home hours hopefully has      0
 449  sarn          b4563                                     be by but been                            0
 450  sarn          a466563                                   about another against around already al…  0
 451  sarn          l2386                                     let life listening limited                0
 452  sarn          b427549                                   be by but been back because               0
 453  sarn          p217142                                   put pc probably pa place per              0
 454  sarn          f455                                      found friend future                       0
 455  sarn          h441                                      have he his                               0
 456  sarn          t534424                                   though that their there the think         0
 457  sarn          w314                                      will wa would                             0
 458  sarn          h52358                                    have he his has had                       0
 459  sarn          c4525                                     could change can course                   0
 460  sarn          r625227                                   reading red rather ran ray remember       0
 461  sarn          s863                                      so she some                               0
 462  sarn          c18225                                    co community can car change               0
 463  sarn          a514653                                   always at after against almost away       0
 464  sarn          h427                                      have he his                               0
 465  sarn          b43355                                    being been back before better             0
 466  sarn          w5252                                     worked who weight way                     0
 467  sarn          r23567                                    really right real read run                0
 468  sarn          r447                                      right ready research                      0
 469  sarn          g221432                                   got god ga great game guy                 0
 470  sarn          h132                                      have he his                               0
 471  sarn          d331744                                   down does do director doing death         0
 472  sarn          d245335                                   day death design does days double         0
 473  sarn          c875333                                   can could come city company care          0
 474  sarn          f32431                                    from for first find fi                    0
 475  sarn          r428434                                   ready red reference round read range      0
 476  sarn          l232                                      like life last                            0
 477  sarn          d864534                                   different decided doing during down dea…  0
 478  sarn          b36452                                    back between based better big             0
 479  sarn          c6323                                     can could come city                       0
 480  sarn          c86378                                    community company come children charact…  0
 481  sarn          f4216                                     found few fa further                      0
 482  sarn          b514522                                   be by but been back because               0
 483  sarn          w42132                                    which was we with who                     0
 484  sarn          c23774                                    car city complete continue court          0

per-name tally this round
name             presented correct  hit-rate
sarn                   485       2      0.4%
