Centaur Zendo round 3 (training)
round_id : 9ebb1e87977f4ced9e3dae5843cd9ef1
written  : 2026-09-04 16:53:13Z
presented=476  answered=476  correct=7  skipped=0
client answer latency: mean 0.104 ms  median 0.105 ms  max 0.173 ms  (n=476)

 idx  name          clue                                      answer                                    score
 149  sarn          t3436                                     tilt tease tuna titanium                  0
 150  sarn          a454                                      after around along                        0
 151  sarn          l521354                                   longer loss low love league light         0
 152  sarn          d19143                                    do department did doing down              0
 153  sarn          m552                                      making myself meet                        1
 154  sarn          l36233                                    like leading look life last               0
 155  sarn          t132                                      to that the                               0
 156  sarn          p55325                                    prayer poetry phil pea priest             0
 157  sarn          b4449                                     burial bunny bully background             0
 158  sarn          e64745                                    example every everyone early enough       0
 159  sarn          a715                                      approach ass anyone                       0
 160  sarn          l34234                                    like least look life large                0
 161  sarn          e6847                                     example education every everyone          0
 162  sarn          b323324                                   back been best both book being            0
 163  sarn          d233                                      did down does                             0
 164  sarn          m23646                                    meek minor medieval mercy montana         0
 165  sarn          s557                                      steven strict symbolic                    0
 166  sarn          p242                                      poor place pass                           0
 167  sarn          p6742                                     project personal phone paul               0
 168  sarn          l12434                                    lot look least like large                 0
 169  sarn          p274                                      poor probably place                       0
 170  sarn          b3776                                     back building beginning because           0
 171  sarn          f143                                      fi first from                             0
 172  sarn          s135                                      sur ship screen                           0
 173  sarn          l816334                                   literally lot lullaby lima lore leith     0
 174  sarn          p622647                                   problem poor pass program place probably  0
 175  sarn          h54215                                    highly happen hell her handle             0
 176  sarn          e787                                      everyone effective education              0
 177  sarn          w432257                                   which with will who within whatever       0
 178  sarn          w1154                                     was we within which                       0
 179  sarn          t255                                      the though trying                         0
 180  sarn          c739                                      constant comic compliance                 0
 181  sarn          e97276                                    emblematic envision even epiphany epito…  0
 182  sarn          m476665                                   might military morning michael machine …  0
 183  sarn          m53483                                    market much media motivation made         0
 184  sarn          p423225                                   place poor part pass pain people          0
 185  sarn          g752437                                   governor general good going game gradua…  0
 186  sarn          h535                                      however have health                       0
 187  sarn          c735                                      children come change                      0
 188  sarn          p6365                                     pattern phil premier prayer               0
 189  sarn          c6724                                     cycling confined call cheek               0
 190  sarn          l152116                                   lot living look let law leading           0
 191  sarn          c254884                                   cook chance close committee certainly c…  0
 192  sarn          p363                                      part problem play                         0
 193  sarn          b5313                                     before back be best                       0
 194  sarn          p14472                                    put place point probably poor             0
 195  sarn          p362                                      part problem put                          0
 196  sarn          c752                                      constant crisis cee                       0
 197  sarn          h545                                      hickey hippy hijack                       0
 198  sarn          w5212                                     within will was who                       0
 199  sarn          t71434                                    teaching ten these time those             0
 200  sarn          g323444                                   game good give going great group          0
 201  sarn          t124                                      to the their                              0
 202  sarn          b66394                                    because business back background being    0
 203  sarn          e933                                      everything even each                      0
 204  sarn          h31236                                    hire hum huey honey happily               0
 205  sarn          a682316                                   adapter adjoining asp atta all allergy    0
 206  sarn          c3642                                     come company could call                   0
 207  sarn          m3722                                     much majority miss mrs                    0
 208  sarn          w241324                                   will which was with who would             0
 209  sarn          s115                                      so say should                             0
 210  sarn          b37344                                    back building best being better           0
 211  sarn          p26463                                    put problem place program part            0
 212  sarn          b4945                                     brief blackwater bread bother             0
 213  sarn          b62264                                    bourbon been book breaker burial          0
 214  sarn          w553                                      within worked with                        0
 215  sarn          h7315                                     happiness help her highly                 0
 216  sarn          g2811                                     good generally get go                     0
 217  sarn          w254                                      will within which                         0
 218  sarn          b534                                      before back being                         0
 219  sarn          d6373                                     decided down director does                0
 220  sarn          m3726                                     minor marathon meek medieval              0
 221  sarn          g11573                                    get go gregor gluttony golem              0
 222  sarn          h24424                                    hell house heart hall happen              0
 223  sarn          m2287                                     miss mrs motivation majority              0
 224  sarn          s36544                                    some someone should still state           0
 225  sarn          w215321                                   will was within with who we               0
 226  sarn          l68355                                    leading listening like looking living     0
 227  sarn          g332527                                   good game get giving got governor         0
 228  sarn          p837                                      provision phil proposal                   0
 229  sarn          h627                                      heathen head hairless                     0
 230  sarn          f3251                                     from feel family for                      1
 231  sarn          h656                                      holding highly highest                    0
 232  sarn          r6464                                     running right received reason             0
 233  sarn          f66134                                    further finally for from first            0
 234  sarn          t442553                                   their there the though trying that        0
 235  sarn          d33141                                    down does do doing de                     0
 236  sarn          f35345                                    flag finger ford fraud format             0
 237  sarn          r2643                                     real roaring reaper rake                  0
 238  sarn          c528448                                   change call character could court certa…  0
 239  sarn          f416413                                   field fun forward fight fit face          0
 240  sarn          f33555                                    from find family friend future            0
 241  sarn          a3848                                     also according about available            0
 242  sarn          m96928                                    management morning manchester meet mark…  0
 243  sarn          m3437                                     more might make military                  0
 244  sarn          t644                                      trigger treat taste                       0
 245  sarn          d471                                      doggy discrete do                         0
 246  sarn          d1323                                     do down due days                          0
 247  sarn          b6543                                     believe beyond bring based                0
 248  sarn          m553346                                   making million more make might morning    0
 249  sarn          f1634                                     for further from first                    0
 250  sarn          f613                                      further for from                          0
 251  sarn          d16864                                    do decided different despite doing        0
 252  sarn          m263                                      meek medieval minor                       0
 253  sarn          f54137                                    fiance filth for facet fondness           0
 254  sarn          l35474                                    like living least language large          0
 255  sarn          d4153                                     daily de double data                      0
 256  sarn          c93286                                    considered come call community company    0
 257  sarn          b94635                                    background being because back before      0
 258  sarn          b26246                                    been because book being business          0
 259  sarn          p462                                      place problem put                         0
 260  sarn          g33138                                    gosh glen gon guru gibraltar              0
 261  sarn          l322                                      lima look less                            0
 262  sarn          a86548                                    available another around after australia  0
 263  sarn          t35172                                    time taking ten teaching team             0
 264  sarn          b645                                      because being before                      0
 265  sarn          a3533                                     also around away area                     0
 266  sarn          l34541                                    like little looking least lot             0
 267  sarn          f16152                                    fi further fa family for                  0
 268  sarn          r33291                                    rapid robin roe respectful rot            0
 269  sarn          d272135                                   does discrete due do daft dudley          0
 270  sarn          e98672                                    everything equipment example everyone e…  0
 271  sarn          g3633                                     girl gallery gave gold                    0
 272  sarn          a3551                                     about around always all                   0
 273  sarn          g732463                                   governor game good going getting give     0
 274  sarn          h6554                                     history however health house              0
 275  sarn          t2154                                     the to though their                       0
 276  sarn          t1271                                     tor tri theology tad                      0
 277  sarn          a843                                      adjoining anton atta                      0
 278  sarn          a357                                      also around anything                      0
 279  sarn          f123233                                   fun food face fall five fact              0
 280  sarn          h16845                                    he history happening house however        0
 281  sarn          l3848                                     like literally least listening            0
 282  sarn          e44267                                    every early end example everyone          0
 283  sarn          f422178                                   first for few fi football following       0
 284  sarn          p1641                                     pep pattern plain peg                     0
 285  sarn          b2943                                     been background burial brow               0
 286  sarn          g41641                                    going get growing great go                0
 287  sarn          s8635                                     secretary special show system             0
 288  sarn          w2254                                     will who within which                     0
 289  sarn          c59297                                    change considered call conference child…  0
 290  sarn          w5535                                     within worked with written                0
 291  sarn          e65493                                    example enough every everything even      0
 292  sarn          c453239                                   cheap crisis comic cee crap compliance    0
 293  sarn          s4349                                     spell stir sword shortening               0
 294  sarn          p28734                                    poor president probably part place        0
 295  sarn          b32273                                    based ball beat birthday body             0
 296  sarn          c645                                      company could change                      0
 297  sarn          t554                                      though trying their                       0
 298  sarn          c8264                                     character call company could              0
 299  sarn          p135                                      pa part people                            0
 300  sarn          a332                                      array audit amid                          0
 301  sarn          f343434                                   facet filth felon feudal fives fodder     0
 302  sarn          b463437                                   being because back better best building   0
 303  sarn          t533431                                   taking time them these than ten           0
 304  sarn          p264                                      poor problem place                        0
 305  sarn          l261424                                   look looking lot least less large         0
 306  sarn          m894236                                   marketing management might meet more mo…  0
 307  sarn          l324                                      like lot later                            0
 308  sarn          b426555                                   brief boo barbara bother belong berlin    0
 309  sarn          a356                                      atta apparel adapter                      0
 310  sarn          e4358                                     every each enough equipment               1
 311  sarn          a45641                                    above anyone american april ass           0
 312  sarn          l25116                                    look little lot let looking               0
 313  sarn          h622                                      history hell hall                         0
 314  sarn          r53782                                    rather real research religious room       0
 315  sarn          l63421                                    looking like later lot la                 0
 316  sarn          c684762                                   climate chemistry cheap constant canadi…  0
 317  sarn          w454                                      whiny werent witted                       0
 318  sarn          t71433                                    together to their that this               0
 319  sarn          e758682                                   election entire everybody economic extr…  0
 320  sarn          s322                                      some she see                              0
 321  sarn          p554571                                   people please place public probably put   0
 322  sarn          g2162                                     good get growing gym                      0
 323  sarn          h586564                                   health happening however happen history…  0
 324  sarn          f35831                                    flag finger forefront ford fey            0
 325  sarn          h535526                                   hickey hone hijack hearth head heathen    0
 326  sarn          e2363                                     end each example else                     0
 327  sarn          h475244                                   happen happiness highly hell heavy horse  0
 328  sarn          h455                                      house however health                      0
 329  sarn          p1271                                     put poor probably per                     0
 330  sarn          s264                                      she someone state                         0
 331  sarn          c2489                                     can could community considered            0
 332  sarn          b33543                                    bonus bath bother brief belt              0
 333  sarn          m264653                                   mean mascara mecca measles morals mali    0
 334  sarn          f6547                                     further family first february             0
 335  sarn          r364112                                   race release round ran ray road           0
 336  sarn          b247435                                   been being building better back before    0
 337  sarn          c455                                      could change course                       0
 338  sarn          g113624                                   get go game growing good going            0
 339  sarn          d589453                                   during different department doing desig…  0
 340  sarn          a251364                                   amid assets all array actress aside       0
 341  sarn          r5754                                     reside readable rodney reaper             0
 342  sarn          m541842                                   making might my marketing maybe meet      0
 343  sarn          h5542                                     highly handle happen hell                 0
 344  sarn          f24434                                    feel first found from front               0
 345  sarn          c697                                      company considered children               0
 346  sarn          p521                                      people poor put                           0
 347  sarn          c64269                                    company could can country considered      0
 348  sarn          r514638                                   rarely rot racial roughly rapid renewab…  0
 349  sarn          m579833                                   morals moderator midshipman merciless m…  0
 350  sarn          a6546                                     another around after against              0
 351  sarn          m2427                                     miss media mrs majority                   0
 352  sarn          w255                                      will within worked                        0
 353  sarn          e477                                      every everyone evidence                   0
 354  sarn          b45323                                    being before back been best               0
 355  sarn          r34145                                    real right re ready really                0
 356  sarn          s242239                                   spa speak sour saul ship subsidiary       0
 357  sarn          r64737                                    roaring reaper readable rake recourse     0
 358  sarn          p43316                                    place part play put problem               0
 359  sarn          c66526                                    college current chance cook certain       0
 360  sarn          s145336                                   so still should some such someone         0
 361  sarn          f2451                                     feel first family for                     0
 362  sarn          w235352                                   will with within what worked who          0
 363  sarn          m4947                                     might management money military           0
 364  sarn          a131615                                   all array air actress add assets          0
 365  sarn          f386124                                   facet formulaic freeing for feel filth    0
 366  sarn          s41875                                    state so something sometimes should       0
 367  sarn          c946                                      completely close college                  0
 368  sarn          b464                                      being because better                      0
 369  sarn          a543161                                   around about also as another at           0
 370  sarn          l4238                                     little look like listening                0
 371  sarn          l1233                                     la lot like life                          0
 372  sarn          d8332                                     directory delay dozen duel                0
 373  sarn          a13445                                    all atta anton agnes apparel              0
 374  sarn          t4337                                     their that this together                  0
 375  sarn          w54352                                    wonder world were winter why              0
 376  sarn          p474411                                   place probably point party put per        0
 377  sarn          p44433                                    place point party part play               0
 378  sarn          a3437                                     also about away anything                  0
 379  sarn          l574123                                   little language later la lot like         0
 380  sarn          m99637                                    misfortune motherhood medieval minor ma…  0
 381  sarn          f644538                                   freeing filth feudal fiance facet formu…  0
 382  sarn          r15382                                    run rather rest reference room            0
 383  sarn          e485                                      enjoy everybody entire                    0
 384  sarn          f634426                                   further from first found feel finally     0
 385  sarn          c44474                                    could court class children close          0
 386  sarn          w2423                                     will which who with                       0
 387  sarn          l133                                      la like life                              0
 388  sarn          f143                                      fey fraud flag                            0
 389  sarn          p54527                                    posing psych plaque poor paradigm         0
 390  sarn          e6656                                     example english enough exactly            0
 391  sarn          w27334                                    why wildlife were want world              0
 392  sarn          p166                                      put problem program                       0
 393  sarn          t634445                                   through that their there think though     0
 394  sarn          e8524                                     education enough end every                0
 395  sarn          c225532                                   can car change course come cut            0
 396  sarn          t35555                                    tired treaty triple throat tables         0
 397  sarn          d3729                                     daft discrete does detectable             0
 398  sarn          r6344                                     reading rest right ready                  0
 399  sarn          d3295                                     data dead discovered double               0
 400  sarn          a7138                                     anything all about according              0
 401  sarn          w1271                                     was will whatever we                      0
 402  sarn          c648                                      company could character                   0
 403  sarn          s312                                      some so she                               0
 404  sarn          t24241                                    tri treat tha taste tor                   0
 405  sarn          c656384                                   cycling cowboy cartoon chew courtyard c…  0
 406  sarn          b43252                                    being back been before book               0
 407  sarn          d4731                                     daily district data de                    0
 408  sarn          l52457                                    little look least living language         0
 409  sarn          l136551                                   lot like looking little living let        0
 410  sarn          s451                                      state should so                           0
 411  sarn          m945                                      management might making                   0
 412  sarn          p34264                                    phil plain pea pattern pound              0
 413  sarn          f243                                      feel filth facet                          1
 414  sarn          a466446                                   after another against along among alrea…  0
 415  sarn          a566                                      anyone american america                   0
 416  sarn          p2287                                     poor pass president probably              0
 417  sarn          f644351                                   further first found from family for       0
 418  sarn          l364684                                   like leading little leaving listening l…  0
 419  sarn          f8121                                     following fi for fa                       0
 420  sarn          e882886                                   expanding eliminate edo electoral exces…  0
 421  sarn          e4944                                     evict emblematic edema embed              0
 422  sarn          p256433                                   poor people problem place part play       0
 423  sarn          p457                                      phone person personal                     0
 424  sarn          s27745                                    she sometimes security still should       0
 425  sarn          g56823                                    general getting generally good game       0
 426  sarn          r58246                                    rather religious room really reading      0
 427  sarn          t7212                                     together the to two                       0
 428  sarn          g344846                                   gosh gains grain gibraltar genre geology  0
 429  sarn          g3841                                     golem grenadier guido get                 0
 430  sarn          l345                                      like least living                         0
 431  sarn          p312                                      post pop paul                             0
 432  sarn          g353                                      game general give                         0
 433  sarn          m1724                                     my military meet might                    0
 434  sarn          e32677                                    even end example everyone evidence        0
 435  sarn          m23465                                    may more might million making             0
 436  sarn          b65352                                    barbara bother bonus belong boo           0
 437  sarn          b3544                                     brow bombay burial bunny                  0
 438  sarn          s932                                      scientific some she                       0
 439  sarn          t323113                                   time team them ten tom than               0
 440  sarn          a513                                      around all about                          0
 441  sarn          l135                                      lot like little                           0
 442  sarn          r243                                      room really real                          0
 443  sarn          b352                                      been before but                           0
 444  sarn          h24524                                    huey header hatred hiss holly             0
 445  sarn          f5124                                     fiance for feel filth                     1
 446  sarn          e4969                                     every everything example experience       0
 447  sarn          p612444                                   project pop paul phone price period       0
 448  sarn          t4221                                     their the two to                          0
 449  sarn          a213                                      and as also                               0
 450  sarn          w254                                      will within which                         0
 451  sarn          p2234                                     put per part place                        0
 452  sarn          e8852                                     expanding eliminate enable edo            0
 453  sarn          h45556                                    hippy hickey hijack hearth heathen        0
 454  sarn          r24353                                    room right rest rather role               0
 455  sarn          r89473                                    resolution reasonable round recently ra…  0
 456  sarn          p66324                                    problem program part poor place           0
 457  sarn          p1276                                     put poor probably problem                 0
 458  sarn          s3323                                     some said she still                       0
 459  sarn          g2231                                     get got good go                           0
 460  sarn          a153                                      all assets array                          0
 461  sarn          g338732                                   golem gogo grenadier gluttony gant good   0
 462  sarn          a78116                                    anything available ai ae another          0
 463  sarn          a67817                                    american approach australia ass analysis  0
 464  sarn          m34225                                    more might mean meet making               0
 465  sarn          s723                                      sometimes she some                        0
 466  sarn          e967565                                   everything example everyone enough engl…  0
 467  sarn          s8212                                     something she so see                      0
 468  sarn          h234                                      huey hire header                          0
 469  sarn          b366                                      brow bourbon breaker                      0
 470  sarn          d1373                                     do down director days                     0
 471  sarn          g2563                                     gain george gallery girl                  0
 472  sarn          w521555                                   within will was worked weight wonder      0
 473  sarn          s1644                                     so someone still state                    0
 474  sarn          d36268                                    down despite due defense difference       0
 475  sarn          b59925                                    before background basketball but better   0

per-name tally this round
name             presented correct  hit-rate
sarn                   476       7      1.5%
