Centaur Zendo round final (final)
round_id : 8e0614dfe5cc4fa689b604889aee7864
written  : 2026-09-04 17:08:46Z
presented=3841  answered=3841  correct=1441  skipped=0
client answer latency: mean 0.102 ms  median 0.079 ms  max 16.673 ms  (n=3841)

 idx  name          clue                                      answer                                    score
 119  sarn          r765664                                   research ranging raking running receive…  0
 120  sarn          l51255                                    likely let lea longer little              0
 121  sarn          t327714                                   that team together thinking te these      0
 122  sarn          h354                                      have however health                       1
 123  sarn          t2441                                     team these their te                       0
 124  sarn          p3865                                     pave president project people             0
 125  sarn          e334955                                   each else every everything enough either  0
 126  sarn          f4356                                     feared from family funeral                1
 127  sarn          w3144                                     wave we wealth which                      0
 128  sarn          b34364                                    beast bunch bloom banging being           0
 129  sarn          b53364                                    baking beast bloom banging bunch          0
 130  sarn          g6515                                     goodness geology get grinder              1
 131  sarn          e34786                                    each every electoral equipment example    0
 132  sarn          s25212                                    sea summer sell set seed                  1
 133  sarn          e466347                                   every example english each eaten electo…  0
 134  sarn          t221551                                   team the te taking though tat             0
 135  sarn          w4231                                     wealth well wave we                       0
 136  sarn          f3244                                     from feel feared filth                    1
 137  sarn          m64659                                    marilyn moist mutation making management  0
 138  sarn          a36356                                    able affected anti almost arcadia         1
 139  sarn          t25437                                    team taking these that together           0
 140  sarn          h6367                                     hanging have healing handicap             1
 141  sarn          s24573                                    sea sparks summer sophomore save          1
 142  sarn          a365                                      able affected almost                      1
 143  sarn          t454                                      these taking their                        0
 144  sarn          c253                                      cell conger craft                         0
 145  sarn          e97527                                    everything electoral enough eddy everyo…  0
 146  sarn          a45633                                    andrea almost affected able anti          1
 147  sarn          c2444                                     cell curing could court                   0
 148  sarn          t44241                                    these their team there te                 0
 149  sarn          h6552                                     hanging however holiday hell              1
 150  sarn          w423545                                   wealth well wave waking which within      0
 151  sarn          b699237                                   banging background basketball bet beast…  0
 152  sarn          g6844                                     goodness graduating geared gilles         1
 153  sarn          w342                                      wave wealth well                          0
 154  sarn          r7137                                     research re role remember                 0
 155  sarn          f21683                                    feel for funeral following from           0
 156  sarn          a1332                                     ae able anti and                          1
 157  sarn          e69498                                    example everything every experience equ…  0
 158  sarn          e52297                                    enough eddy end everything electoral      0
 159  sarn          l2223                                     lea lull leed least                       1
 160  sarn          p6633                                     project perfect pave part                 0
 161  sarn          a5674                                     almost affected anything andrea           0
 162  sarn          d467323                                   during detailed director dude does draft  0
 163  sarn          g123                                      get good gave                             1
 164  sarn          p32316                                    pave pet part pat project                 0
 165  sarn          t3151                                     that te taking tat                        0
 166  sarn          f456                                      feared family funeral                     1
 167  sarn          l12353                                    let lea least likely lynn                 1
 168  sarn          w45112                                    wealth waking we wet well                 0
 169  sarn          h416246                                   health he hanging hell heath healing      1
 170  sarn          h5252                                     however hell holiday hood                 1
 171  sarn          h273                                      hell handicap have                        1
 172  sarn          e486746                                   every equipment example electoral eaten…  0
 173  sarn          s454                                      sparks summer seared                      1
 174  sarn          l516                                      likely let leasing                        1
 175  sarn          c814                                      community cat curing                      0
 176  sarn          c725556                                   children cell conger change course comp…  0
 177  sarn          g624                                      goodness good geared                      1
 178  sarn          f122321                                   for feel full from food fat               1
 179  sarn          h155422                                   he however holiday health hell hood       1
 180  sarn          a7336                                     anything able anti affected               0
 181  sarn          e877                                      equipment electoral everyone              0
 182  sarn          m3537                                     more making make marginal                 0
 183  sarn          h3524                                     have however hell health                  1
 184  sarn          b243                                      bet bunch beast                           0
 185  sarn          w525422                                   waking well within wealth wood wet        0
 186  sarn          w212413                                   well we wood wealth wet wave              0
 187  sarn          b4764                                     bunch building banging being              0
 188  sarn          w35213                                    wave waking well we wynn                  0
 189  sarn          w275                                      well whatever waking                      0
 190  sarn          h61774                                    hanging he handicap hesitant health       1
 191  sarn          b452                                      bunch baking bet                          0
 192  sarn          f31863                                    from for following funeral first          0
 193  sarn          e2267                                     eddy end example electoral                0
 194  sarn          p6227                                     project pet peel probably                 0
 195  sarn          t117                                      te tat together                           0
 196  sarn          r347442                                   role right research reason ready reed     0
 197  sarn          a517513                                   almost ae anything action all able        0
 198  sarn          l1656                                     let leasing likely looking                1
 199  sarn          l265                                      lea leasing likely                        1
 200  sarn          t441322                                   these their te that team the              0
 201  sarn          d6288                                     detailed does depending different         0
 202  sarn          d385                                      dude depending depict                     1
 203  sarn          t45252                                    these taking team though the              0
 204  sarn          g25363                                    good geology gave goodness graft          1
 205  sarn          h3153                                     have he however help                      1
 206  sarn          c627                                      company cell children                     0
 207  sarn          r91538                                    regenerate re raking role reference       0
 208  sarn          c4265                                     curing cell company conger                0
 209  sarn          d23153                                    does dude de depict draft                 1
 210  sarn          r1951                                     re regenerate raking raw                  0
 211  sarn          t42241                                    these team the their te                   0
 212  sarn          f44514                                    feared filth family for found             1
 213  sarn          l112                                      let law lea                               1
 214  sarn          p6677                                     project perfect probably possible         0
 215  sarn          s625                                      special sea summer                        1
 216  sarn          f415845                                   feared for family following filth fiance  0
 217  sarn          f543                                      family feared from                        1
 218  sarn          f64635                                    funeral feared fearful from family        1
 219  sarn          g231                                      good gave get                             1
 220  sarn          p45252                                    point people pet please peel              0
 221  sarn          c626261                                   company cell country cull control cat     0
 222  sarn          s2255                                     sea sell summer sarcasm                   1
 223  sarn          w424133                                   wealth well which we wave wynn            0
 224  sarn          m245                                      meet moist making                         1
 225  sarn          m24248                                    meet moist met might mediation            1
 226  sarn          r834125                                   reference role right re reed raking       0
 227  sarn          f13223                                    for from feel full first                  1
 228  sarn          w325                                      wave well waking                          0
 229  sarn          g263235                                   good goodness gave goes graft geology     1
 230  sarn          t521                                      taking team te                            0
 231  sarn          t3334                                     that this they these                      0
 232  sarn          h2256                                     hell hood however hanging                 1
 233  sarn          a91557                                    association ae almost action anything     0
 234  sarn          d331                                      dude draft de                             1
 235  sarn          f672827                                   funeral formulate feel following full f…  0
 236  sarn          d5812                                     depict depending de does                  1
 237  sarn          e268767                                   eddy example equipment electoral englis…  0
 238  sarn          a17328                                    ae anything able and according            0
 239  sarn          b2163                                     bet be banging beast                      0
 240  sarn          g38144                                    gave graduating get geared gilles         1
 241  sarn          p6842                                     project president point pet               0
 242  sarn          b2723                                     bet building bell beast                   0
 243  sarn          f13125                                    for from fat feel family                  1
 244  sarn          s361338                                   save special set sole saver something     0
 245  sarn          p524                                      people pet point                          0
 246  sarn          l823                                      ludicrous lea least                       1
 247  sarn          r877                                      reference research remember               0
 248  sarn          s92898                                    successful sea something supporting sep…  0
 249  sarn          a3172                                     able ae anything and                      0
 250  sarn          l413                                      lunch let least                           1
 251  sarn          s5314                                     summer save set sparks                    1
 252  sarn          b563645                                   baking banging beast because bunch bumm…  0
 253  sarn          h472                                      health handicap hell                      1
 254  sarn          c5688                                     conger company community character        0
 255  sarn          h246                                      hell health hanging                       1
 256  sarn          p633532                                   project pave part people play pet         0
 257  sarn          h3575                                     have however handicap holiday             1
 258  sarn          m926                                      management meet marilyn                   0
 259  sarn          p253575                                   pet people pave please probably public    0
 260  sarn          t62134                                    teasing team te that these                0
 261  sarn          s3143                                     save set sparks sole                      1
 262  sarn          w34243                                    wave wealth well which wynn               0
 263  sarn          l4157                                     lunch let likely language                 0
 264  sarn          t34221                                    that these team the te                    0
 265  sarn          t1341                                     te that these tat                         0
 266  sarn          l2352                                     lea least likely lull                     1
 267  sarn          p35443                                    pave people point place part              0
 268  sarn          e2744                                     eddy electoral every eaten                1
 269  sarn          b165                                      be banging baking                         0
 270  sarn          t432                                      these that team                           0
 271  sarn          t415336                                   these te taking that this teasing         0
 272  sarn          b624                                      banging bet bunch                         0
 273  sarn          c129643                                   cat cell considered company curing craft  0
 274  sarn          l1135                                     let law least likely                      1
 275  sarn          h3622                                     have hanging hell hood                    1
 276  sarn          h855133                                   homestead however holiday he have help    1
 277  sarn          b554524                                   baking bummer bunch before bet being      0
 278  sarn          m3545                                     more making moist myself                  0
 279  sarn          t6211                                     teasing team te tat                       0
 280  sarn          w1531                                     we waking wave wet                        0
 281  sarn          d616453                                   detailed de denmark during depict dude    1
 282  sarn          d4256                                     during does depict detailed               1
 283  sarn          s925                                      successful sea summer                     0
 284  sarn          s3455                                     save sparks summer sarcasm                1
 285  sarn          f441225                                   feared filth for feel full family         1
 286  sarn          p35741                                    pave people probably point pat            0
 287  sarn          t52331                                    taking team that this te                  0
 288  sarn          b43433                                    bunch beast being bloom bole              0
 289  sarn          b764444                                   building banging bunch being better bla…  0
 290  sarn          h615                                      hanging he however                        1
 291  sarn          c2663                                     cell company country craft                0
 292  sarn          a11735                                    ae all anything able almost               0
 293  sarn          p5163                                     people pat project pave                   0
 294  sarn          a334316                                   able anti andrea about ae affected        1
 295  sarn          m347412                                   more moist marginal might me meet         0
 296  sarn          s9733                                     successful sophomore save sole            0
 297  sarn          s555531                                   summer sarcasm should school save set     0
 298  sarn          m227426                                   meet met marginal moist mull marilyn      0
 299  sarn          a3312                                     able anti ae and                          1
 300  sarn          g262671                                   good goodness goes ganging guardian get   1
 301  sarn          s369                                      save special successful                   0
 302  sarn          t11131                                    te tat to that top                        0
 303  sarn          w4545                                     wealth waking which within                0
 304  sarn          h566566                                   however hanging healing holiday himself…  1
 305  sarn          s9343                                     successful save sparks sole               0
 306  sarn          c724                                      children cell curing                      0
 307  sarn          m823                                      mediation meet more                       0
 308  sarn          l8256                                     ludicrous lea likely leasing              1
 309  sarn          f836232                                   following from funeral feel first full    0
 310  sarn          h224                                      hell hood health                          1
 311  sarn          c47786                                    curing children complete community comp…  0
 312  sarn          b5354                                     baking beast bummer bunch                 0
 313  sarn          b932                                      background beast bet                      0
 314  sarn          f1254                                     for feel family feared                    1
 315  sarn          b4653                                     bunch banging baking beast                0
 316  sarn          b444467                                   bunch being better black banging buildi…  0
 317  sarn          d9582                                     degenerate depict depending does          1
 318  sarn          t6613                                     teasing tearful te that                   0
 319  sarn          s63734                                    special save sophomore sole sparks        1
 320  sarn          g232                                      good gave goes                            1
 321  sarn          d34923                                    dude during degenerate does draft         1
 322  sarn          f44454                                    feared filth found family front           0
 323  sarn          c4433                                     curing could craft cave                   0
 324  sarn          e4634                                     every example each eaten                  0
 325  sarn          t4424                                     these their team there                    0
 326  sarn          f344251                                   from feared filth feel family for         1
 327  sarn          d846523                                   depending during detailed depict does d…  1
 328  sarn          a435                                      andrea able almost                        1
 329  sarn          e946                                      everything every example                  0
 330  sarn          e3285                                     each eddy equipment enough                1
 331  sarn          d58444                                    depict depending during death doing       1
 332  sarn          c12932                                    cat cell considered craft cull            0
 333  sarn          w3537                                     wave waking wynn whatever                 0
 334  sarn          m8333                                     mediation more make most                  0
 335  sarn          w13414                                    we wave wealth wet which                  0
 336  sarn          d55458                                    depict daphne during design depending     1
 337  sarn          w3121                                     wave we well wet                          0
 338  sarn          a554                                      almost action andrea                      1
 339  sarn          h445623                                   health heath however hanging hell have    1
 340  sarn          t452                                      these taking team                         1
 341  sarn          s61234                                    special set sea save sparks               1
 342  sarn          g2424                                     good geared goes gilles                   1
 343  sarn          a441556                                   andrea after ae almost action affected    0
 344  sarn          e664975                                   example english every everything electo…  0
 345  sarn          s13371                                    set save sole sophomore saw               1
 346  sarn          f24424                                    feel feared filth full found              1
 347  sarn          h34532                                    have health however help hell             1
 348  sarn          m27431                                    meet marginal moist more me               0
 349  sarn          r61271                                    ranging re reed research raw              0
 350  sarn          w223325                                   well wood wave wynn wet waking            0
 351  sarn          m47492                                    moist marginal might management meet      0
 352  sarn          m2266                                     meet met marilyn mutation                 1
 353  sarn          d59249                                    depict degenerate does during department  0
 354  sarn          l172222                                   let language lea lull leed look           0
 355  sarn          t4564                                     these taking teasing their                0
 356  sarn          a45413                                    andrea almost after ae able               0
 357  sarn          e488                                      every equipment effective                 0
 358  sarn          m326                                      more meet marilyn                         0
 359  sarn          m23462                                    meet more moist marilyn met               0
 360  sarn          c86747                                    community company children curing compl…  0
 361  sarn          f45524                                    feared family fiance feel filth           1
 362  sarn          l341453                                   least lunch let large likely lynn         0
 363  sarn          h4262                                     health hell hanging hood                  1
 364  sarn          l265                                      lea leasing likely                        1
 365  sarn          r147542                                   re right research raking reason reed      0
 366  sarn          r748415                                   research right reference reason re raki…  0
 367  sarn          c84344                                    community curing craft could court        0
 368  sarn          s443978                                   sparks seared save successful sophomore…  0
 369  sarn          r453                                      right raking role                         0
 370  sarn          d353585                                   dude depict draft daphne depending duri…  0
 371  sarn          g571141                                   geology guardian get ge geared gat        1
 372  sarn          h12635                                    he hell hanging have however              1
 373  sarn          p356                                      pave people project                       0
 374  sarn          a383                                      able according anti                       1
 375  sarn          p5614                                     people project pat point                  0
 376  sarn          t15234                                    te taking team that these                 0
 377  sarn          a596596                                   almost association affected action abso…  0
 378  sarn          w324521                                   wave well wealth waking wood we           0
 379  sarn          l2265                                     lea lull leasing likely                   1
 380  sarn          d6631                                     detailed denmark dude de                  1
 381  sarn          f6412                                     funeral feared for feel                   1
 382  sarn          g42413                                    geared good gilles get gave               1
 383  sarn          e878                                      equipment electoral effective             0
 384  sarn          h356252                                   have however hanging hell holiday hood    1
 385  sarn          f4534                                     feared family from filth                  1
 386  sarn          b252                                      bet baking bell                           0
 387  sarn          d595                                      depict degenerate daphne                  1
 388  sarn          t5445                                     taking these their though                 0
 389  sarn          b635664                                   banging beast baking because between bu…  0
 390  sarn          a33531                                    able anti almost about ae                 1
 391  sarn          c5493                                     conger curing considered craft            0
 392  sarn          m678                                      marilyn marginal mediation                1
 393  sarn          c634684                                   company craft curing country community …  0
 394  sarn          t251                                      team taking te                            0
 395  sarn          t44471                                    these their there together te             0
 396  sarn          f3343                                     from first feared feast                   1
 397  sarn          t6231                                     teasing team that te                      0
 398  sarn          s713854                                   sophomore set save something summer spa…  0
 399  sarn          w57422                                    waking whatever wealth well wood          0
 400  sarn          b672335                                   banging building bet beast bloom baking   0
 401  sarn          f3442                                     from feared filth feel                    1
 402  sarn          s91825                                    successful set something sea summer       0
 403  sarn          c44427                                    curing could court cell children          0
 404  sarn          t44437                                    these their there that together           0
 405  sarn          e4776                                     every electoral everyone example          0
 406  sarn          f3465                                     from feared funeral family                1
 407  sarn          e72957                                    electoral eddy everything enough everyo…  0
 408  sarn          s9436                                     successful sparks save special            0
 409  sarn          s859                                      something summer successful               0
 410  sarn          a425663                                   andrea and almost affected arcadia able   1
 411  sarn          h5865                                     however homestead hanging holiday         1
 412  sarn          e548                                      enough every equipment                    1
 413  sarn          l5234                                     likely lea least lunch                    1
 414  sarn          h22622                                    hell hood hanging hull heel               1
 415  sarn          c227544                                   cell cull children conger curing could    0
 416  sarn          c9752                                     considered children conger cell           0
 417  sarn          f3643                                     from funeral feared first                 1
 418  sarn          a1343                                     ae able andrea anti                       1
 419  sarn          d34545                                    dude during depict death daphne           1
 420  sarn          h85263                                    homestead however hell hanging have       1
 421  sarn          m6289                                     marilyn meet mediation management         0
